STRUCTURE_NUMBER_008,LAT_016,LONG_017,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071
1.21E+14,29.77419722222222,-95.31516111111111,1.0,1.0,5.0,6,5,6,N,N,5.0,4,3,5.0,N
1.21E+14,29.774105555555554,-95.30745555555555,1.0,1.0,2.0,6,6,6,N,N,6.0,6,3,5.0,N
1.21E+14,29.774144444444442,-95.301225,1.0,1.0,2.0,6,6,6,N,N,6.0,6,4,5.0,N
1.21E+14,29.777644444444444,-95.2914611111111,1.0,1.0,5.0,5,5,7,N,N,5.0,6,6,5.0,N
1.21E+14,29.790983333333337,-95.04945833333333,1.0,1.0,5.0,6,6,7,N,N,6.0,7,3,5.0,N
1.21E+14,29.770208333333333,-95.35250833333333,1.0,1.0,5.0,7,7,6,N,N,6.0,5,3,5.0,N
1.21E+14,29.76833333333333,-95.35428611111111,1.0,1.0,5.0,7,7,6,N,N,6.0,5,4,5.0,N
1.21E+14,29.769719444444444,-95.35203888888888,1.0,1.0,5.0,7,7,7,N,N,5.0,2,3,5.0,N
1.21E+14,29.769738888888888,-95.351225,1.0,1.0,5.0,6,7,6,N,N,6.0,2,4,5.0,N
1.21E+14,29.768766666666664,-95.34405277777778,1.0,1.0,5.0,7,7,6,N,N,6.0,5,4,5.0,N
1.21E+14,29.769669444444443,-95.34333888888888,1.0,1.0,6.0,5,5,5,N,N,5.0,5,5,5.0,N
1.21E+14,29.76909722222222,-95.34336111111111,1.0,1.0,5.0,7,7,6,N,N,5.0,5,3,5.0,N
1.21E+14,29.793558333333333,-95.06321388888888,1.0,5.0,4.0,6,6,5,6,N,5.0,5,N,5.0,9
1.21E+14,29.790691666666667,-95.05736944444445,1.0,1.0,5.0,6,5,7,N,N,5.0,2,3,5.0,N
1.21E+14,29.790161111111114,-95.05011944444445,1.0,1.0,5.0,7,7,7,N,N,7.0,4,6,5.0,N
1.21E+14,29.76868611111111,-95.33953055555556,1.0,1.0,4.0,7,7,7,N,N,7.0,5,3,5.0,N
1.21E+14,29.791311111111114,-95.05738888888888,1.0,1.0,5.0,6,5,6,N,N,5.0,2,3,5.0,N
1.21E+14,29.769791666666666,-95.34010277777777,6.0,1.0,5.0,6,7,7,N,N,7.0,9,5,5.0,N
1.21E+14,29.7905,-95.08963333333332,1.0,1.0,5.0,8,7,7,N,N,7.0,9,6,5.0,N
1.21E+14,29.777919444444443,-95.28397777777778,1.0,1.0,2.0,5,5,5,N,N,5.0,7,3,5.0,N
1.21E+14,29.77165833333333,-95.19628611111112,1.0,5.0,5.0,7,7,7,5,N,7.0,2,N,5.0,9
1.21E+14,29.77143333333333,-95.19745277777778,1.0,5.0,5.0,6,7,6,5,N,6.0,7,N,5.0,9
1.21E+14,29.77115,-95.1974888888889,1.0,5.0,5.0,7,8,7,5,N,7.0,2,N,5.0,9
1.21E+14,29.773775,-95.142775,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,6
1.21E+14,29.77481111111111,-95.13849444444445,1.0,1.0,5.0,7,7,6,N,N,6.0,9,7,5.0,N
1.21E+14,29.777191666666667,-95.12874166666666,1.0,5.0,1.0,N,N,N,6,6,6.0,N,N,5.0,9
1.21E+14,29.778244444444443,-95.12448888888888,1.0,1.0,5.0,7,7,7,N,N,7.0,9,7,5.0,N
1.21E+14,29.791086111111113,-95.08391388888889,1.0,9.0,5.0,8,7,6,7,N,6.0,9,N,5.0,6
1.21E+14,29.785033333333335,-95.10666388888889,1.0,1.0,5.0,7,7,7,N,N,7.0,2,6,5.0,N
1.21E+14,29.78611111111111,-95.10368888888888,1.0,1.0,5.0,8,6,7,N,N,6.0,2,6,5.0,N
1.21E+14,29.792325,-95.079725,1.0,1.0,5.0,7,7,7,N,N,7.0,9,9,5.0,N
1.21E+14,29.794358333333335,-95.07398333333333,1.0,9.0,5.0,8,7,6,7,N,6.0,9,N,5.0,6
1.21E+14,29.770627777777776,-95.21371388888889,1.0,1.0,5.0,7,7,7,N,N,7.0,9,4,5.0,N
1.21E+14,29.771069444444443,-95.19143333333334,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,6
1.21E+14,29.771277777777776,-95.15321944444445,6.0,1.0,5.0,6,7,6,N,N,6.0,7,4,5.0,N
1.21E+14,29.771449999999998,-95.15331388888889,6.0,1.0,5.0,6,6,7,N,N,6.0,7,4,5.0,N
1.21E+14,29.77145833333333,-95.16078055555556,1.0,2.0,5.0,7,7,7,N,N,7.0,5,8,5.0,N
1.21E+14,29.77419722222222,-95.25909166666666,6.0,1.0,4.0,7,7,7,N,N,7.0,7,6,5.0,N
1.21E+14,29.775813888888887,-95.26714166666666,7.0,1.0,4.0,7,8,7,N,N,7.0,7,3,5.0,N
1.21E+14,29.768419444444444,-95.34663055555555,6.0,1.0,4.0,7,7,7,N,N,7.0,9,9,5.0,N
1.21E+14,29.77063888888889,-95.34018055555555,6.0,8.0,4.0,6,7,6,6,N,6.0,6,3,5.0,9
1.21E+14,29.763491666666667,-95.35003888888889,6.0,8.0,4.0,7,7,6,6,N,6.0,7,3,5.0,9
1.21E+14,29.768608333333333,-95.344825,7.0,8.0,4.0,7,7,6,6,N,6.0,9,3,5.0,9
1.21E+14,29.76717222222222,-95.34663611111111,6.0,8.0,4.0,7,7,7,6,N,7.0,6,3,5.0,9
1.21E+14,29.769519444444445,-95.34045277777777,6.0,1.0,5.0,6,6,6,N,N,6.0,9,3,5.0,N
1.21E+14,29.774283333333333,-95.30741944444445,1.0,1.0,2.0,6,6,6,N,N,6.0,6,4,5.0,N
1.21E+14,29.77434722222222,-95.30121666666666,1.0,1.0,2.0,6,6,6,N,N,6.0,6,4,5.0,N
1.21E+14,29.77782222222222,-95.29146944444445,1.0,1.0,5.0,5,7,6,N,N,6.0,6,6,5.0,N
1.21E+14,29.791797222222225,-95.05995555555555,1.0,5.0,4.0,6,7,7,6,N,7.0,6,N,5.0,9
1.21E+14,29.813808333333334,-94.93478888888889,1.0,5.0,1.0,N,N,N,5,7,5.0,N,N,5.0,6
1.21E+14,29.7985,-95.028725,1.0,5.0,5.0,7,7,7,7,N,7.0,9,N,5.0,9
1.21E+14,29.821136111111112,-94.91562777777779,1.0,2.0,5.0,7,7,6,N,N,6.0,9,9,5.0,N
1.21E+14,29.812894444444446,-94.93816666666667,1.0,1.0,5.0,7,6,6,N,N,6.0,9,9,5.0,N
1.21E+14,29.801194444444445,-95.004975,1.0,5.0,5.0,6,7,7,7,N,7.0,9,N,5.0,9
1.21E+14,29.808119444444444,-94.96480555555556,1.0,1.0,5.0,7,6,7,N,N,6.0,9,9,5.0,N
1.21E+14,29.804886111111113,-94.981225,1.0,1.0,5.0,7,6,6,N,N,6.0,9,5,5.0,N
1.21E+14,29.802266666666668,-94.9972361111111,1.0,1.0,5.0,7,7,7,N,N,7.0,9,7,5.0,N
1.21E+14,29.799805555555558,-95.01749444444444,1.0,4.0,5.0,7,7,7,N,N,7.0,9,4,5.0,N
1.21E+14,29.797711111111113,-95.03150277777777,1.0,1.0,5.0,7,7,6,N,N,6.0,9,4,5.0,N
1.21E+14,29.772283333333334,-95.22772777777777,1.0,5.0,5.0,7,7,7,7,N,7.0,2,N,5.0,6
1.21E+14,29.771641666666667,-95.2279638888889,1.0,5.0,5.0,7,8,7,7,N,7.0,2,N,5.0,9
1.21E+14,29.772244444444443,-95.14940277777778,1.0,5.0,5.0,7,7,7,7,N,7.0,9,N,5.0,6
1.21E+14,29.772077777777778,-95.14935555555556,1.0,5.0,5.0,7,7,7,7,N,7.0,7,N,5.0,6
1.21E+14,29.771708333333333,-95.14891666666668,1.0,5.0,5.0,8,6,7,7,N,6.0,6,N,5.0,7
1.21E+14,29.77266111111111,-95.14982777777779,1.0,5.0,5.0,8,7,7,7,N,7.0,2,N,5.0,7
1.21E+14,29.77085,-95.18618333333333,1.0,1.0,5.0,7,5,6,N,N,5.0,7,3,5.0,N
1.21E+14,29.775433333333332,-95.26376111111111,7.0,1.0,4.0,5,6,5,N,N,5.0,4,3,5.0,N
1.21E+14,29.771224999999998,-95.1609638888889,1.0,2.0,5.0,7,7,7,N,N,7.0,4,6,5.0,N
1.21E+14,29.77103333333333,-95.16113611111112,1.0,2.0,5.0,7,6,6,N,N,6.0,7,7,5.0,N
1.21E+14,29.77059722222222,-95.16149722222222,1.0,2.0,5.0,7,7,6,N,N,6.0,5,6,5.0,N
1.21E+14,29.772591666666667,-95.1569638888889,1.0,5.0,5.0,7,8,7,6,N,7.0,5,N,5.0,7
1.21E+14,29.775394444444444,-95.26324166666667,6.0,1.0,2.0,6,6,7,N,N,6.0,2,3,5.0,N
1.21E+14,29.785883333333334,-95.10532777777777,1.0,5.0,5.0,7,7,7,7,N,7.0,3,N,5.0,7
1.21E+14,29.772074999999997,-95.15015000000001,7.0,1.0,4.0,7,8,7,N,N,7.0,7,3,5.0,N
1.21E+14,29.770863888888886,-95.1581,6.0,8.0,4.0,7,7,7,6,N,7.0,8,3,5.0,9
1.21E+14,29.77065,-95.16148611111112,6.0,1.0,4.0,6,6,7,N,N,6.0,8,3,5.0,N
1.21E+14,29.77205,-95.15135555555557,8.0,6.0,4.0,7,8,7,7,N,7.0,8,3,5.0,9
1.21E+14,29.770791666666664,-95.15287222222223,8.0,1.0,4.0,7,6,7,N,N,6.0,8,5,5.0,N
1.21E+14,29.76858888888889,-95.15056944444446,7.0,8.0,4.0,7,7,6,7,N,6.0,8,5,5.0,9
1.21E+14,29.770791666666664,-95.15013055555556,7.0,1.0,4.0,7,8,7,N,N,7.0,8,3,5.0,N
1.21E+14,29.770991666666667,-95.15359444444445,1.0,8.0,5.0,7,7,6,6,N,6.0,9,5,5.0,9
1.21E+14,29.771024999999998,-95.15336111111111,1.0,8.0,5.0,7,6,6,6,N,6.0,9,5,5.0,9
1.21E+14,29.77809722222222,-95.28398333333332,1.0,1.0,2.0,6,6,6,N,N,6.0,9,3,5.0,N
1.21E+14,29.776988888888887,-95.2720361111111,1.0,1.0,2.0,6,6,7,N,N,6.0,7,3,5.0,N
1.21E+14,29.775794444444443,-95.26453611111111,6.0,1.0,2.0,6,6,7,N,N,6.0,2,3,5.0,N
1.21E+14,29.771516666666667,-95.196375,1.0,5.0,5.0,6,8,6,5,N,6.0,7,N,5.0,9
1.21E+14,29.771419444444444,-95.20629166666667,1.0,1.0,5.0,6,6,6,N,N,6.0,7,3,5.0,N
1.21E+14,29.773752777777776,-95.24744444444444,1.0,1.0,5.0,6,6,5,N,N,5.0,7,3,5.0,N
1.21E+14,29.773249999999997,-95.23295555555556,1.0,1.0,5.0,6,7,6,N,N,6.0,7,3,5.0,N
1.21E+14,29.770816666666665,-95.17779166666668,1.0,1.0,5.0,6,6,5,N,N,5.0,7,3,5.0,N
1.21E+14,29.768088888888887,-95.15038333333334,7.0,6.0,4.0,7,8,7,8,N,7.0,8,3,5.0,9
1.21E+14,29.769416666666665,-95.3356,1.0,1.0,5.0,6,6,7,N,N,6.0,6,3,5.0,N
1.21E+14,29.770155555555554,-95.35041666666666,1.0,8.0,3.0,7,7,7,8,N,7.0,9,3,5.0,9
1.21E+14,29.768852777777777,-95.36397777777778,1.0,5.0,5.0,7,7,7,7,N,7.0,7,N,5.0,9
1.21E+14,29.77312222222222,-95.32645,1.0,1.0,5.0,7,8,8,N,N,8.0,4,4,5.0,N
1.21E+14,29.78807777777778,-95.04319722222222,1.0,5.0,1.0,6,5,5,6,N,5.0,5,N,5.0,7
1.21E+14,29.744241666666667,-94.98463055555555,1.0,5.0,5.0,8,7,7,5,N,7.0,2,N,5.0,6
1.21E+14,29.78733888888889,-95.04330833333333,1.0,5.0,2.0,5,5,5,5,N,5.0,5,N,4.0,7
1.21E+14,29.787605555555558,-95.04268611111111,1.0,5.0,5.0,7,8,7,7,N,7.0,9,N,5.0,9
1.21E+14,29.787791666666667,-95.04377777777778,1.0,5.0,5.0,7,8,7,7,N,7.0,9,N,5.0,9
1.21E+14,29.783002777777778,-95.03156944444444,1.0,1.0,5.0,7,7,7,N,N,7.0,6,9,5.0,N
1.21E+14,29.783055555555556,-95.03252777777777,1.0,1.0,5.0,7,7,7,N,N,7.0,7,9,5.0,N
1.21E+14,29.769830555555554,-95.01250277777778,1.0,4.0,5.0,7,7,7,N,N,7.0,7,7,5.0,N
1.21E+14,29.773691666666664,-95.01693611111111,1.0,4.0,5.0,7,7,7,N,N,7.0,7,9,5.0,N
1.21E+14,29.75605,-94.99588611111112,1.0,1.0,5.0,7,6,6,N,N,6.0,7,5,5.0,N
1.21E+14,29.755994444444443,-94.99494722222222,1.0,1.0,5.0,6,6,5,N,N,5.0,7,5,5.0,N
1.21E+14,29.763044444444443,-95.00603055555555,1.0,5.0,5.0,7,8,8,7,N,8.0,7,N,5.0,9
1.21E+14,29.76316111111111,-95.00555,1.0,5.0,5.0,7,8,7,7,N,7.0,9,N,5.0,9
1.21E+14,29.763025,-95.00623055555556,5.0,5.0,5.0,7,8,7,7,N,7.0,2,N,5.0,9
1.21E+14,29.763122222222222,-95.00551388888888,5.0,5.0,5.0,7,8,7,8,N,7.0,2,N,5.0,9
1.21E+14,29.75885277777778,-95.00029444444445,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,9
1.21E+14,29.776799999999998,-95.01908055555556,1.0,5.0,1.0,N,N,N,6,7,6.0,N,N,5.0,9
1.21E+14,29.75161111111111,-94.98923888888889,1.0,1.0,5.0,7,6,6,N,N,6.0,8,3,5.0,N
1.21E+14,29.713030555555555,-95.37846666666665,6.0,1.0,6.0,7,7,7,N,N,6.0,2,5,5.0,N
1.21E+14,29.711530555555555,-95.37799166666666,6.0,1.0,6.0,7,7,7,N,N,6.0,2,3,5.0,N
1.21E+14,29.712141666666668,-95.37912499999999,1.0,5.0,5.0,7,7,6,7,N,6.0,2,N,5.0,9
1.21E+14,29.71217222222222,-95.37843333333333,1.0,5.0,2.0,7,7,7,7,N,6.0,9,N,5.0,6
1.21E+14,29.712316666666666,-95.37760833333333,1.0,5.0,5.0,7,8,7,7,N,6.0,2,N,5.0,9
1.21E+14,29.698002777777777,-95.37611944444444,1.0,1.0,6.0,7,6,7,N,N,6.0,2,3,5.0,N
1.21E+14,29.650305555555555,-95.3873138888889,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,6
1.21E+14,29.632069444444443,-95.3873138888889,1.0,5.0,5.0,6,7,7,7,N,7.0,9,N,5.0,6
1.21E+14,29.632083333333334,-95.38680277777779,1.0,5.0,5.0,7,7,7,5,N,7.0,9,N,5.0,6
1.21E+14,29.625930555555556,-95.38695000000001,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,6
1.21E+14,29.607294444444445,-95.38675277777779,1.0,5.0,1.0,N,N,N,6,7,6.0,N,N,5.0,6
1.21E+14,29.591241666666665,-95.38636111111111,1.0,5.0,1.0,N,N,N,6,7,5.0,N,N,5.0,6
1.21E+14,29.585880555555555,-95.38661944444445,1.0,5.0,5.0,7,7,7,6,N,7.0,6,N,5.0,6
1.21E+14,29.585416666666667,-95.38600277777779,1.0,5.0,5.0,7,7,7,7,N,7.0,6,N,5.0,6
1.21E+14,29.70602222222222,-95.37571388888888,1.0,1.0,6.0,7,7,7,N,N,7.0,9,3,5.0,N
1.21E+14,29.585408333333334,-95.38577222222223,1.0,5.0,5.0,8,8,7,7,N,7.0,7,N,5.0,6
1.21E+14,29.732658333333333,-95.37130555555555,6.0,1.0,5.0,6,7,7,N,N,7.0,9,5,5.0,N
1.21E+14,29.730677777777775,-95.37259722222221,1.0,1.0,6.0,6,6,7,N,N,6.0,9,9,5.0,N
1.21E+14,29.728519444444444,-95.3736111111111,6.0,1.0,2.0,7,7,7,N,N,7.0,7,5,5.0,N
1.21E+14,29.726591666666664,-95.37501944444443,6.0,1.0,2.0,7,7,7,N,N,7.0,7,5,5.0,N
1.21E+14,29.719205555555554,-95.37790833333332,1.0,1.0,6.0,7,7,7,N,N,7.0,2,3,5.0,N
1.21E+14,29.701805555555556,-95.37518888888889,1.0,1.0,6.0,6,6,7,N,N,6.0,2,5,5.0,N
1.21E+14,29.71222222222222,-95.37778888888889,1.0,5.0,2.0,7,7,7,7,N,6.0,7,N,5.0,6
1.21E+14,29.613577777777778,-95.38663055555556,1.0,1.0,5.0,7,7,7,N,N,7.0,5,9,5.0,N
1.21E+14,29.61358611111111,-95.38710833333334,1.0,1.0,5.0,7,6,7,N,N,6.0,5,6,5.0,N
1.21E+14,29.667644444444445,-95.38338055555556,1.0,1.0,5.0,7,7,7,N,N,7.0,9,4,5.0,N
1.21E+14,29.66763611111111,-95.38295277777777,1.0,1.0,5.0,7,7,7,N,N,7.0,9,4,5.0,N
1.21E+14,29.73044722222222,-95.372025,1.0,1.0,6.0,7,7,7,N,N,7.0,9,9,5.0,N
1.21E+14,29.72825,-95.37304166666667,6.0,1.0,2.0,7,7,7,N,N,7.0,9,5,5.0,N
1.21E+14,29.72626111111111,-95.37449444444444,6.0,1.0,2.0,6,6,7,N,N,6.0,9,5,5.0,N
1.21E+14,29.71492222222222,-95.37950555555555,1.0,1.0,6.0,7,7,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.715191666666666,-95.37826666666666,1.0,1.0,6.0,7,8,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.6666,-95.38368055555556,1.0,5.0,1.0,N,N,N,7,6,6.0,N,N,5.0,6
1.21E+14,29.58588333333333,-95.38689166666667,1.0,5.0,5.0,8,8,7,7,N,7.0,7,N,5.0,7
1.21E+14,29.59658888888889,-95.38636944444445,6.0,1.0,5.0,5,6,6,N,N,6.0,5,5,5.0,N
1.21E+14,29.598180555555555,-95.38683888888889,6.0,1.0,5.0,6,7,7,N,N,7.0,5,4,5.0,N
1.21E+14,29.627680555555557,-95.38722222222223,1.0,1.0,5.0,7,7,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.62766388888889,-95.38675,1.0,1.0,5.0,7,7,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.65765,-95.38689444444445,1.0,1.0,5.0,7,7,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.65763611111111,-95.38749444444446,1.0,1.0,5.0,7,7,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.643438888888888,-95.38698611111111,1.0,1.0,5.0,7,7,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.64348888888889,-95.38747777777779,1.0,1.0,5.0,7,7,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.597058333333333,-95.39055277777778,7.0,1.0,5.0,7,7,7,N,N,7.0,6,3,5.0,N
1.21E+14,29.597627777777777,-95.38279722222221,7.0,1.0,5.0,7,7,7,N,N,7.0,4,3,5.0,N
1.21E+14,29.67443888888889,-95.38138888888888,1.0,4.0,5.0,7,8,7,N,N,7.0,2,3,5.0,N
1.21E+14,29.686902777777778,-95.37980833333333,1.0,1.0,5.0,8,8,8,N,N,8.0,9,7,5.0,N
1.21E+14,29.597741666666664,-95.38670833333335,1.0,1.0,5.0,7,7,8,N,N,7.0,4,5,5.0,N
1.21E+14,29.59696111111111,-95.38653055555557,1.0,1.0,5.0,7,7,8,N,N,7.0,4,5,5.0,N
1.21E+14,29.596141666666664,-95.38506666666667,8.0,1.0,5.0,7,8,7,N,N,7.0,3,6,5.0,N
1.21E+14,29.598358333333334,-95.38526666666667,8.0,1.0,4.0,8,8,8,N,N,8.0,8,3,5.0,N
1.21E+14,29.596313888888886,-95.38763333333334,8.0,1.0,4.0,7,8,7,N,N,7.0,8,3,5.0,N
1.21E+14,29.61402777777778,-95.38697777777779,1.0,1.0,5.0,7,8,8,N,N,8.0,9,9,5.0,N
1.21E+14,29.678069444444446,-95.38103055555555,6.0,1.0,5.0,8,8,7,N,N,7.0,9,7,5.0,N
1.21E+14,29.585638888888887,-95.38635000000001,1.0,5.0,5.0,7,8,7,8,N,7.0,9,N,5.0,9
1.21E+14,29.62765277777778,-95.38700833333334,1.0,1.0,5.0,7,7,8,N,N,7.0,9,9,5.0,N
1.21E+14,29.64358888888889,-95.38723333333334,1.0,1.0,5.0,7,8,8,N,N,8.0,9,9,5.0,N
1.21E+14,29.657738888888886,-95.3873638888889,1.0,1.0,5.0,7,8,8,N,N,8.0,6,9,5.0,N
1.21E+14,29.712016666666667,-95.37846666666665,1.0,5.0,5.0,8,8,8,7,N,8.0,6,N,5.0,6
1.21E+14,29.7121,-95.37826666666666,1.0,5.0,5.0,7,8,8,7,N,8.0,6,N,5.0,6
1.21E+14,29.67557777777778,-95.38200555555555,1.0,4.0,5.0,8,7,8,N,N,7.0,9,3,5.0,N
1.21E+14,29.674719444444445,-95.38111111111111,1.0,4.0,5.0,8,8,8,N,N,8.0,7,3,5.0,N
1.21E+14,29.68327777777778,-95.38120555555555,1.0,1.0,5.0,8,7,8,N,N,7.0,9,5,5.0,N
1.21E+14,29.675316666666667,-95.381475,1.0,4.0,5.0,7,8,8,N,N,8.0,7,3,5.0,N
1.21E+14,29.598647222222223,-95.38826944444445,8.0,1.0,5.0,9,9,7,N,N,7.0,8,6,5.0,N
1.21E+14,29.700174999999998,-95.37551944444444,1.0,1.0,5.0,8,7,8,N,N,7.0,2,4,5.0,N
1.21E+14,29.596852777777777,-95.39016111111111,7.0,1.0,4.0,8,8,7,N,N,7.0,8,3,5.0,N
1.21E+14,29.65774722222222,-95.38718333333334,1.0,1.0,5.0,7,8,8,N,N,8.0,6,5,5.0,N
1.21E+14,29.72221944444444,-95.37704722222222,1.0,1.0,5.0,8,8,7,N,N,7.0,2,6,5.0,N
1.21E+14,29.700227777777776,-95.37513888888888,1.0,1.0,4.0,7,8,8,N,N,8.0,2,3,5.0,N
1.21E+14,30.096438888888887,-95.6369888888889,1.0,5.0,5.0,7,8,7,7,N,7.0,2,N,5.0,9
1.21E+14,30.096591666666665,-95.63600000000001,1.0,5.0,5.0,7,7,7,7,N,7.0,2,N,5.0,9
1.21E+14,29.897913888888887,-95.43147777777779,1.0,5.0,1.0,7,7,6,6,N,6.0,7,N,4.0,6
1.21E+14,30.09655833333333,-95.63664444444446,1.0,5.0,5.0,7,7,7,7,N,7.0,9,N,5.0,9
1.21E+14,29.950602777777778,-95.53418333333333,1.0,5.0,5.0,6,7,6,6,N,6.0,9,N,5.0,6
1.21E+14,30.07515,-95.63063055555556,1.0,5.0,1.0,N,N,N,7,7,7.0,N,N,5.0,9
1.21E+14,30.096919444444442,-95.63517222222222,1.0,5.0,1.0,N,N,N,7,7,6.0,N,N,5.0,6
1.21E+14,29.94451388888889,-95.52617222222221,1.0,4.0,5.0,6,5,6,N,N,5.0,9,3,5.0,N
1.21E+14,29.9862,-95.571325,1.0,5.0,5.0,7,7,6,6,N,6.0,3,N,5.0,9
1.21E+14,29.985125,-95.5703861111111,1.0,5.0,5.0,7,7,7,6,N,7.0,7,N,5.0,9
1.21E+14,29.985230555555557,-95.56996111111111,1.0,5.0,5.0,7,7,7,6,N,7.0,9,N,5.0,9
1.21E+14,29.985377777777778,-95.56978055555555,1.0,5.0,5.0,7,7,7,6,N,7.0,4,N,5.0,9
1.21E+14,29.97387222222222,-95.56388055555556,1.0,1.0,5.0,7,7,6,N,N,6.0,7,4,5.0,N
1.21E+14,29.97346111111111,-95.56310555555555,1.0,1.0,5.0,7,7,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.980552777777778,-95.56748333333333,1.0,1.0,5.0,7,7,7,N,N,7.0,7,3,5.0,N
1.21E+14,29.980702777777775,-95.5671111111111,1.0,1.0,5.0,7,7,7,N,N,7.0,7,3,5.0,N
1.21E+14,30.001758333333335,-95.58359444444444,1.0,1.0,5.0,7,7,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.987369444444447,-95.57175833333334,1.0,1.0,5.0,7,8,7,N,N,7.0,2,4,5.0,N
1.21E+14,29.996283333333334,-95.57906666666666,1.0,1.0,5.0,7,7,7,N,N,7.0,2,3,5.0,N
1.21E+14,30.012666666666668,-95.59015277777777,1.0,1.0,5.0,7,7,7,N,N,7.0,9,6,5.0,N
1.21E+14,30.062847222222224,-95.62102222222221,5.0,5.0,5.0,7,7,6,6,N,6.0,9,N,5.0,9
1.21E+14,30.06278888888889,-95.61988055555555,5.0,5.0,5.0,7,8,7,6,N,7.0,2,N,5.0,9
1.21E+14,30.089469444444443,-95.63594444444445,1.0,1.0,5.0,7,7,7,N,N,7.0,9,5,5.0,N
1.21E+14,29.99243888888889,-95.57586111111111,1.0,1.0,5.0,7,7,7,N,N,7.0,2,7,5.0,N
1.21E+14,29.961147222222223,-95.54807777777778,1.0,1.0,5.0,6,7,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.960577777777775,-95.54681111111111,1.0,1.0,5.0,6,7,6,N,N,6.0,7,4,5.0,N
1.21E+14,29.96048888888889,-95.54788611111111,1.0,1.0,5.0,7,8,7,N,N,7.0,7,5,5.0,N
1.21E+14,29.961075,-95.54683333333332,1.0,1.0,5.0,6,8,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.95271111111111,-95.53741666666666,1.0,1.0,5.0,7,7,7,N,N,7.0,7,7,5.0,N
1.21E+14,29.95308611111111,-95.53722777777777,1.0,1.0,5.0,7,6,7,N,N,6.0,7,9,5.0,N
1.21E+14,29.956216666666666,-95.54230833333334,1.0,1.0,5.0,7,7,7,N,N,7.0,9,5,5.0,N
1.21E+14,29.956619444444442,-95.54214999999999,1.0,1.0,5.0,7,7,7,N,N,7.0,7,5,5.0,N
1.21E+14,29.967430555555556,-95.55740277777778,1.0,1.0,5.0,7,8,7,N,N,7.0,6,4,5.0,N
1.21E+14,29.967427777777775,-95.55656666666667,1.0,1.0,5.0,7,7,6,N,N,6.0,7,5,5.0,N
1.21E+14,29.950841666666665,-95.53519444444444,1.0,5.0,5.0,7,7,7,7,N,7.0,2,N,5.0,6
1.21E+14,29.950541666666666,-95.53307222222222,1.0,5.0,5.0,7,7,7,7,N,7.0,2,N,5.0,6
1.21E+14,29.950855555555556,-95.53494722222221,1.0,5.0,5.0,7,7,7,7,N,7.0,8,N,5.0,6
1.21E+14,29.950541666666666,-95.53348888888888,1.0,5.0,5.0,7,7,7,7,N,7.0,8,N,5.0,6
1.21E+14,29.957349999999998,-95.54398333333333,1.0,1.0,5.0,6,7,6,N,N,6.0,9,4,5.0,N
1.21E+14,29.954275,-95.538875,1.0,1.0,5.0,7,7,7,N,N,7.0,9,4,5.0,N
1.21E+14,29.964394444444444,-95.55281111111111,1.0,1.0,5.0,6,7,6,N,N,6.0,8,4,5.0,N
1.21E+14,29.963244444444445,-95.54989444444445,1.0,1.0,5.0,6,7,7,N,N,7.0,8,4,5.0,N
1.21E+14,29.936688888888888,-95.51907222222222,7.0,4.0,4.0,6,6,6,N,N,6.0,7,4,5.0,N
1.21E+14,29.936877777777777,-95.51908611111111,7.0,4.0,4.0,6,6,7,N,N,6.0,7,4,5.0,N
1.21E+14,29.9377,-95.51743888888889,6.0,1.0,5.0,7,7,7,N,N,7.0,6,3,5.0,N
1.21E+14,29.93624722222222,-95.51501666666667,6.0,1.0,5.0,7,7,7,N,N,7.0,6,3,5.0,N
1.21E+14,30.00125,-95.58268055555556,1.0,1.0,5.0,7,7,7,N,N,7.0,7,4,5.0,N
1.21E+14,29.945919444444446,-95.52823055555555,6.0,4.0,4.0,7,7,7,N,N,7.0,8,7,5.0,N
1.21E+14,29.648594444444445,-95.35622222222221,1.0,5.0,5.0,7,7,7,8,N,7.0,2,N,5.0,9
